id,tipo,id_publicacion,partido,comentario,likes_comentario,usuario,nombre_usuario,fecha_comentario,platform,tematica,opinion
18113517376877755,comentario,3905581957249797380,AUP_Rubí,La de fer pisos no os la sabeu no? Gastar en tonterías si,0,elias_mdsk,-,2026-05-27,instagram,habitatge_vivenda,negativa
18123788872621696,comentario,3891599887553007836,AUP_Rubí,👏👏👏,1,lopezmercedesalonso,-,2026-05-07,instagram,otros,positiva
18207058099341271,comentario,3908335871743517656,Ajuntament de Rubí,Ese campo debería de llamarse; Camp Municipal Juan López Núñez,0,pacosp_67,-,2026-05-31,instagram,deporte,neutra
18461864023109370,comentario,3908335871743517656,Ajuntament de Rubí,Aupa veinti,1,marcmiguel84,-,2026-05-31,instagram,politica,neutra
18318252199285532,comentario,3908335871743517656,Ajuntament de Rubí,👏👏👏👏,1,hugofafi,-,2026-05-31,instagram,otros,positiva
18102883292095087,comentario,3908335871743517656,Ajuntament de Rubí,Me alegro mucho se lo merecían toda la familia del @juv25septiembre  @supporters1968. 🫂🫂🫶🫶😘😘🙌🏼🙌🏼,1,juanele_park,-,2026-05-31,instagram,politica,positiva
18175587895407295,comentario,3908335871743517656,Ajuntament de Rubí,"Plaquita, en las urbanizaciones no hacen nada, no se puede caminar por las aceras. Si no sube a la calle Aguilar y luego me cuentas.",0,juanlozano712,-,2026-05-30,instagram,obras_infraestructuras,neutra
18137186818548751,comentario,3908335871743517656,Ajuntament de Rubí,❤️❤️❤️❤️❤️,1,susana.sanchezvillegas.1,-,2026-05-30,instagram,otros,positiva
17954183739150640,comentario,3908335871743517656,Ajuntament de Rubí,"Tenemos una mierda de pipican y encima me lo quitas,sonrisitas hipocrita",0,luisvillarf,-,2026-05-31,instagram,otros,negativa
18329205184267277,comentario,3907688446139621884,Ajuntament de Rubí,"Gran proposta, però per què no es potencia artistes, Dj's, músics de Rubí?!? @rubi_ciutat  Potenciem espais locals doncs fem el mateix amb artistes locals, no?",1,mitasgirbau,-,2026-06-01,instagram,tecnologia_innovacio,neutra
18105002380799520,comentario,3907688446139621884,Ajuntament de Rubí,"Muy bien para los adultos! 👏👏 ya que tenemos el casino finalizado🙌🏻 se podría realizar también eventos para los niños de diferentes edades, sobretodo a partir de 2-4 años. Espectáculos de títeres,musicales, etc. 
tendría mucho éxito también.🙏🏻",1,eemily.ariass,-,2026-05-29,instagram,cultura_fiestas,positiva
18182034979385676,comentario,3907688446139621884,Ajuntament de Rubí,Ens veiem demà! 🥳💃🏻,2,dj_arzzett,-,2026-05-29,instagram,otros,neutra
17861651571633814,comentario,3907688446139621884,Ajuntament de Rubí,"Hola, aixö ja es fa un cop al mes. Segueix @laxarxarubi per la programaciò",1,oabella,-,2026-05-29,instagram,obras_infraestructuras,neutra
18066600242691640,comentario,3902596912708938441,Ajuntament de Rubí,"A ver si limpiais el parque de enfrente del mercadona de can fatjo, que pasan perros y esta todo el parque lleno de espigas secas. Tanto alardear de alcaldesa y no haceis nada bien.",0,frankcrows,-,2026-05-28,instagram,politica,neutra
18065223788429186,comentario,3902596912708938441,Ajuntament de Rubí,🙌🤗🙌,1,qatarsys.barcelona,-,2026-05-23,instagram,otros,positiva
18589707862008838,comentario,3902596912708938441,Ajuntament de Rubí,Ya y de las que se fueron y no hiciste nada. Eso para otro día,1,dabid73,-,2026-05-22,instagram,joventut_educacio,neutra
17951618418158388,comentario,3902596912708938441,Ajuntament de Rubí,Una nit molt emotiva per nosaltres! Gràcies @rubi_ciutat i alcaldessa @anamartinez_rubi,0,vectem_oficial,-,2026-05-22,instagram,politica,positiva
18074643305270242,comentario,3902596912708938441,Ajuntament de Rubí,Ya y de las que se fueron y no hiciste nada. Eso para otro día,0,dabid73,-,2026-05-22,instagram,joventut_educacio,neutra
17954044461138901,comentario,3902596912708938441,Ajuntament de Rubí,"Cuanta caspa junta,fotitoooooo",1,luisvillarf,-,2026-05-22,instagram,otros,neutra
18103098817823318,comentario,3902596912708938441,Ajuntament de Rubí,"Gran noche en el Casino de Rubí, rodeado de empresas, industria y personas con ganas de seguir haciendo crecer la ciudad.
Muy buen ambiente, conversaciones interesantes y networking de verdad en un espacio espectacular recuperado para la ciudad.
Rubí tiene algo especial… y ayer volvió a demostrarlo.",0,occidentrubi,-,2026-05-22,instagram,economia_empresa,neutra
17910399885226172,comentario,3907915424450299790,En Comú Podem Rubí,#festadebarri 📍🎉,1,ecp_rubi,-,2026-05-29,instagram,cultura_fiestas,positiva
18268644301290389,comentario,3904643658394061118,Ajuntament de Rubí,"Menuda tontería...la cosa es prohibir .multar ,..pagar más impuestos .... En san mus tenemos un autobús cada hora....es más que vergonzoso",0,mariaromero1957.mr,-,2026-05-31,instagram,servicios_publicos,negativa
18104183443993711,comentario,3904643658394061118,Ajuntament de Rubí,Fiestas y fiestas y la ciudad da asco,0,luisvillarf,-,2026-05-25,instagram,urbanismo_limpieza,negativa
17884074909562963,comentario,3906267564221728460,TOT Sant Cugat,👏👏👏👏,0,daira2013,-,2026-05-29,instagram,otros,positiva
18195335185364840,comentario,3906267564221728460,TOT Sant Cugat,😍,0,tapisplace,-,2026-05-27,instagram,otros,positiva
18122051569638068,comentario,3906267564221728460,TOT Sant Cugat,🤎🤎🤎,0,sizhome,-,2026-05-27,instagram,otros,neutra
17960212950120713,comentario,3906116698688784967,Ajuntament de Rubí,"A ver si limpiais el parque de enfrente del mercadona de can fatjo, que pasan perros y esta todo el parque lleno de espigas secas. Tanto alardear de alcaldesa y no haceis nada bien.",0,frankcrows,-,2026-05-28,instagram,politica,neutra
18164392573440473,comentario,3906116698688784967,Ajuntament de Rubí,Gràcies per deixar-nos la cuina @escolabalmesrubi,0,rubi_ciutat,-,2026-05-27,instagram,servicios_publicos,positiva
17937297738056038,comentario,3900464982465204248,,Dioooooooooooooooios,0,patrogarciagarcia,-,2026-05-23,instagram,otros,neutra
18106888019490479,comentario,3900464982465204248,,Rubí top ☝️🔝,0,rapidicalent,-,2026-05-19,instagram,otros,neutra
17917718496164120,comentario,3900464982465204248,,Jo recomano el Bar sport!!!! Quina tapa tú!!!!,0,occidentrubi,-,2026-05-19,instagram,otros,neutra
18114891823796925,comentario,3900464982465204248,,👏,0,calpako,-,2026-05-19,instagram,otros,positiva
18366470074230564,comentario,3900464982465204248,,Super👍🥂🥂😍😍,0,xili.malla,-,2026-05-19,instagram,otros,positiva
18595301770046099,comentario,3900464982465204248,,Necessites ajudant? 😂,0,la_silviag,-,2026-05-19,instagram,solidaritat_social,neutra
17889934032533482,comentario,3900464982465204248,,🙌🙌,0,montseigualestaran,-,2026-05-19,instagram,otros,positiva
18033442859802296,comentario,3907200553685517092,En Comú Podem Rubí,#comerçdeproximitat 📍,0,ecp_rubi,-,2026-05-28,instagram,economia_empresa,neutra
18047854064756860,comentario,3872177117073414453,Diari de Rubí,Nova etapa! 👏👏👏,0,dorian_oficial,-,2026-04-11,instagram,otros,positiva
18005269970722015,comentario,3872177117073414453,Diari de Rubí,👏,0,albertmilian,-,2026-04-10,instagram,otros,positiva
18126631681501613,comentario,3872177117073414453,Diari de Rubí,👏,0,saleh_tabakh,-,2026-04-10,instagram,otros,positiva
17933637915257637,comentario,3905410869955206238,En Comú Podem Rubí,Aprende a prevenir en seguridad digital 🔐,0,ecp_rubi,-,2026-05-26,instagram,seguridad,neutra
17895310290332696,comentario,3899201002958518184,AUP_Rubí,"Libres todos ,y todos es todos así debería ser",0,luisvillarf,-,2026-05-27,instagram,otros,neutra
18099208262037304,comentario,3900369070452148080,Radio Rubí,Josepy,0,_11.eric_rd,-,2026-05-19,instagram,otros,neutra
17992740500958738,comentario,3900369070452148080,Radio Rubí,Esto si ver de nada la alcaldesa pasa por foro como todo socialismo estamos 😮🙌,0,mariaandreahuertasblanco,-,2026-05-19,instagram,politica,positiva
18104386969791748,comentario,3901164497220618361,Diari de Rubí,😍😍❤️❤️,0,mariajosepmontobbio,-,2026-05-25,instagram,otros,positiva
18110726413712034,comentario,3901164497220618361,Diari de Rubí,No me gusta el formato 😢,0,lili_ari_txell,-,2026-05-24,instagram,otros,negativa
17870718708614694,comentario,3901164497220618361,Diari de Rubí,🙌,0,juanmiromero9,-,2026-05-21,instagram,otros,positiva
18012903290899816,comentario,3901164497220618361,Diari de Rubí,Mis impuestos 👏,0,danilimon89,-,2026-05-20,instagram,servicios_publicos,neutra
18175913302362274,comentario,3901164497220618361,Diari de Rubí,Esperemos que lleguen a las urbanizaciónes tambien,4,tucuerpo130,-,2026-05-20,instagram,servicios_publicos,positiva
18089237627204325,comentario,3901164497220618361,Diari de Rubí,"@xiketa8 este año a las urbanizaciones nos llegara la información de las fiestas 🎊 en el mismo camión 🚛 que el de mantenimiento, la limpieza 🧹 y la seguridad . 🫢🫢🫢. Eso sí, la partida de fiestas que no falte 🥳",9,1980karolina,-,2026-05-20,instagram,joventut_educacio,neutra
18096268421123774,comentario,3901164497220618361,Diari de Rubí,Esperem en candeletes a les urbanitzacions!👏,2,xiketa8,-,2026-05-20,instagram,servicios_publicos,positiva
18588765949034638,comentario,3901164497220618361,Diari de Rubí,👏👏,3,condismariona,-,2026-05-20,instagram,otros,positiva
17995913201957993,comentario,3910081541225365833,Ajuntament de Rubí,La realidad es la que veo yo todos los días.... Da igual lo que diga,1,conchi.fernandez.965580,-,2026-06-01,instagram,otros,neutra
17966827619918691,comentario,3910081541225365833,Ajuntament de Rubí,Seguretat? Manteniment de l'espai públic? Aparcament? I què heu dit al respecte? Perquè a Rubí de tot això no n'hi ha! Estem molt pitjor que fa tres anys,5,eva.l.alcaraz,-,2026-06-01,instagram,urbanismo_limpieza,neutra
17865724521569735,comentario,3910081541225365833,Ajuntament de Rubí,"Sra Ana Maria Martínez,  me gustaría trabajar de agente de civismo,  sabes donde hay que informarme , soy una persona con discapacidad intelectual ¿¿y me podían cobrar??@anamartinez_rubi @rubi_ciutat",0,ayoubelkasah_10,-,2026-06-01,instagram,salut_sanitat,positiva
18013971962904928,comentario,3910081541225365833,Ajuntament de Rubí,"@ramon_1971_ es un acto claramente politizado destinado a vender las supuestas mejoras conseguidas y sin ningún tipo de autocrítica. Solo hace falta pasearse por la ciudad o, si no quieres pasar calor andando, leerte las opiniones de la gente y verás que la gente ve menos seguridad, menos mantenimiento, menos limpieza...",0,eva.l.alcaraz,-,2026-06-02,instagram,urbanismo_limpieza,neutra
18092462507365602,comentario,3899789943577356619,Radio Rubí,Cómo demostrar que no tienes ni idea de economía ni comercio en 1 minuto,0,elenea90,-,2026-05-30,instagram,economia_empresa,neutra
18084065486570851,comentario,3899789943577356619,Radio Rubí,Quien  creará esos comercios? Los de Esquerra? En lugar de tonterías aprovad los presupuestos,1,nadie.ningu,-,2026-05-26,instagram,politica,negativa
18320869660262831,comentario,3899789943577356619,Radio Rubí,Totalment d'acord,0,auloge66,-,2026-05-25,instagram,gestio_municipal,neutra
18045913166559387,comentario,3899789943577356619,Radio Rubí,A.C 🙌🏻,0,janfcb1972,-,2026-05-25,instagram,otros,positiva
18076126793284843,comentario,3899789943577356619,Radio Rubí,https://x.com/mobilitatrubi/status/1732159977186275493?s=12&t=iclQIAx10a8ySLThQ2Ywlw,0,jesusamairal,-,2026-05-24,instagram,tecnologia_innovacio,neutra
17900648367443359,comentario,3899789943577356619,Radio Rubí,"La solució es més sencilla, no canvieu el centre de Rubí.
Invertiu en altres zones com la zona nord que ja ens ocupen nosaltres d'aconseguir coses diferents o més variades.",1,davidcarrerassanz,-,2026-05-22,instagram,politica,neutra
18125286829618743,comentario,3899789943577356619,Radio Rubí,Muy biennn x fin la verdad y una realidad,0,valeroruiz,-,2026-05-21,instagram,otros,positiva
18040458149598120,comentario,3899789943577356619,Radio Rubí,No compramos ya en Rubí porque no que no queramos y yo intento siempre comprar todo por el bien del comercio pero no no lo pone nada fácil el aparcamiento nos han quitado de las monjas y por lo que veo en lo pienso arreglar y los demás no encuentran en una sola plaza aparcamiento por eso a veces más fácil coger el coche ir al centro comercial eso sí de triste y realmente es así Rubí está lleno de cafeterías tienda de uñas y ópticas todas las tiendas buenas acaban muriendo una gran lástima pero este pueblo no tiene nada no tenemos cine no tenemos hospital no tenemos una zona de ocio y va creciendo la población del pueblo y no se hace absolutamente nada y no solo ponen fácil a la gente no fomentan que la gente tenga ganas de emprender nada😢😢😢😢,1,mcmimundo1972,-,2026-05-21,instagram,urbanismo_limpieza,negativa
18126317485545893,comentario,3904018635098862650,Ajuntament de Rubí,"L espectacle Refugi es farà el diumenge dia 7 , per error indica dissabte .,Ho podeu confirmar?",0,diesquedesapareixen,-,2026-05-24,instagram,cultura_fiestas,neutra
18163013860445123,comentario,3904018635098862650,Ajuntament de Rubí,❤️,0,moisesrodriguezcanton,-,2026-05-24,instagram,otros,positiva
18104004412797321,comentario,3904018635098862650,Ajuntament de Rubí,"@diesquedesapareixen És diumenge 7, efectivament.",0,rubi_ciutat,-,2026-05-24,instagram,otros,neutra
18092426564579302,comentario,3904018635098862650,Ajuntament de Rubí,@diesquedesapareixen Serà diumenge 7. Gràcies per avisar.,0,teatresenseteatrefest,-,2026-05-24,instagram,gent_gran,positiva
18110607814906247,comentario,3908328934481275882,En Comú Podem Rubí,#clubdebarri ⚽,0,ecp_rubi,-,2026-05-30,instagram,deporte,neutra
18107006069483717,comentario,3907209778461584837,En Comú Podem Rubí,"@jordi__arnaiz muy TOP en la lucha y negociación de la seguridad de todas-os nosotras-os. Gracias por tu trabajo, compañero.",1,sonia.izquierdas,-,2026-05-29,instagram,seguridad,positiva
18015735989893750,comentario,3907209778461584837,En Comú Podem Rubí,"La mejora de la seguridad depende de muchos factores🌻, un vida buena, sana en sociedad🤔 es uno de los factores importantes,la mayor fábrica de delincuentes es la frustración social 🤷🏽‍♂️🤷‍♂️🤷🏾‍♂️",2,jose_luis_navarro_gandoy,-,2026-05-29,instagram,seguridad,negativa
18126328984619059,comentario,3907209778461584837,En Comú Podem Rubí,Asín me gusta votar en contra 😍😍😍,1,ayoubelkasah_10,-,2026-05-29,instagram,politica,positiva
18233075233309169,comentario,3907209778461584837,En Comú Podem Rubí,👏👏👏👏 Represión y persecución sólo para los que no pueden permitirse abogados de lujo para defenderles .🔥 👺,1,jordi_arnaiz_moreno,-,2026-05-29,instagram,otros,neutra
18064423076451919,comentario,3907209778461584837,En Comú Podem Rubí,"No confonguem seguretat amb punitivisme. La seguretat és un dret; el punitivisme és una mala política pública.
Aquesta moció parteix d’un diagnòstic parcial i al nostre entendre proposa una resposta equivocada.",3,jordi__arnaiz,-,2026-05-28,instagram,politica,neutra
18107193778746380,comentario,3907209778461584837,En Comú Podem Rubí,"Creiem que el paper principal NOSTRE ES: prevenir, cuidar, detectar conflictes, intervenir abans que sigui massa tard i construir convivència. No podem convertir la policia municipal en una extensió de l’acusació penal.",5,jordi__arnaiz,-,2026-05-28,instagram,seguridad,negativa
18098011682143220,comentario,3907209778461584837,En Comú Podem Rubí,#seguretat ℹ️,3,ecp_rubi,-,2026-05-28,instagram,seguridad,neutra
17924654415348210,comentario,3907209778461584837,En Comú Podem Rubí,@sonia.izquierdas gràcies un orgull poder-lo fer,0,jordi__arnaiz,-,2026-06-01,instagram,reaccio_emocional,positiva
