id,tipo,publicacion,likes,partido,fecha_publicacion,platform,tematica
3904643658394061118,post,"🥄 Els Xatos d'aquest any ens han deixat imatges molt diferents a les habituals. El canvi d'emplaçament, obligat per les restriccions derivades de la pesta porcina, ha proporcionat un nou teló de fons a la tradició: l'Amfiteatre del parc del Castell i l'Arborètum. En aquest escenari inèdit han tingut lloc les activitats habituals d'aquesta festa, protagonitzada per les entitats de cultura popular i tradicional catalana, i que té entre d'altres moments emblemàtics la interpretació del ""Ball dels Xatos"".

#rubi_ciutat #rubicity #rubicultura #somculturarubi #rubi",283,Ajuntament de Rubí,2026-05-25,instagram,cultura_fiestas
3906267564221728460,post,"El nou TOT Casa ja és al carrer! Una nova edició de la revista dedicada a la llar, el disseny, l’interiorisme i l’arquitectura amb inspiració, tendències i espais únics del Vallès.

🎷 Descobreix l’entrevista amb el músic i saxofonista Llibert Fortuny, @llibertfortuny.
✨ I també la parlem amb la interiorista i creadora de contingut Sígrid Zúñiga, @sizhome, sobre estil, espais i noves maneres d’entendre la llar.

📍 Sant Cugat, Rubí, Cerdanyola, Bellaterra, Ripollet, Terrassa, Sabadell, Sant Quirze, Barberà i zona alta de Barcelona

No et quedis sense el teu exemplar!

#totcasa #interiorisme #llar #arquitectura #disseny #valles #santcugat #decoracio",107,TOT Sant Cugat,2026-05-27,instagram,obras_infraestructuras
3906116698688784967,post,"👵👦 Cuinar, compartir, aprendre, riure. 

L’edat no hauria de ser mai un límit per participar, aportar o connectar amb els altres. 

A Rubí diem prou als prejudicis i estereotips associats a l’edat. Perquè una societat inclusiva és aquella on tothom hi té espai i veu.

💞 Les millors receptes no tenen edat. 

www.rubi.cat/edatisme

#Frenemledatisme #Rubí #Intergeneracional #Inclusió #Respecte #EnvellimentActiu",28,Ajuntament de Rubí,2026-05-27,instagram,gent_gran
3900464982465204248,post,"✨ Joc de Tapes, volum dos! El jurat de la primavera de tapes es torna a posar en marxa! 10 locals i 10 valoracions 🔝 Ho pots veure sencer a www.radiorubi.cat/primer",129,,2026-05-19,instagram,otros
3907200553685517092,post,"🤔Rubí és tan sols El Centre?

🤷🏻Què significa ""comerç tradicional""?

📍Des del nostre espai polític creiem que #rubicity és els seus barris i la seva diversitat i així ho ha defensat el nostre Portaveu, l'Andrés Medrano Muñoz al #plemunicipal 📽️

#comerçlocal #rubi_ciutat",11,En Comú Podem Rubí,2026-05-28,instagram,gestio_municipal
3872177117073414453,post,"El Diari no s’acaba, el contrari, es transforma, es multiplica i s’integra al @totrubi per fer un únic mitjá escrit més fort per la ciutat.❤️ 🗞️ A partir del 8 de maig.

🗞️Tota la informació al Diari d’avui‼️

#rubicity #rubiciutat #diariderubi #totrubi",37,Diari de Rubí,2026-04-10,instagram,tecnologia_innovacio
3905410869955206238,post,"💸¿Te ha llegado un correo de tu banco y no sabes cómo descartar si es estafa?
📲¿Te ha llegado un SMS de Correos para que confirmes tu dirección?
🤷🏻¿Te ha llegado un mensaje de WhatsApp diciendo que es tu hijo y pidiéndote dinero?

🧐En nuestro día a día tenemos muchas dudas sobre cómo prevenir posibles estafas digitales.
👉Te invitamos a la Sesión informativa sobre seguridad digital
🔐Seguridad en dispositivos móviles, redes sociales, aprende a prevenir.
📅Lunes 1 de junio, 18:30 h
📍Sala Neus Català (c/Ulloa, 9)
🫆Modera: Abel Costela Trave, informático, experto en ciberseguridad

¡Ven e infórmate!
🔜¡Te esperamos!

#ciberseguridad #rubi_ciutat",11,En Comú Podem Rubí,2026-05-26,instagram,tecnologia_innovacio
3899201002958518184,post,"És quan estimem que el seu món trontolla,
La nostra llibertat és el que els espanta.

O R G U L L O S A M E N T  L L I U R E S

17 de maig | Dia Internacional contra l'LGBTI-fòbia 

#rubicity
#rubiciutat",46,AUP_Rubí,2026-05-17,instagram,tecnologia_innovacio
3900369070452148080,post,"✏️ Nova jornada de manifestacions dels docents del Valles Occidental 

#rubicity #rubi_ciutat #rubí #docents",258,Radio Rubí,2026-05-19,instagram,cultura_fiestas
3901164497220618361,post,"‼️Arriba la primera edició conjunta de TOT RUBÍ + DIARI DE RUBÍ per a la FESTA MAJOR 2026!

📍Repartirem 40.000 exemplars a totes les cases i punts de la ciutat

📍Visibilitat al paper + web + xarxes socials

📍L’únic mitjà en paper de la ciutat

📍L’únic Programa de Festa Major que tindrà TOT Rubí a les mans

✨Sortida: 5 de juny

🔥Reserva ara el teu espai publicitari al Programa de Festa Major que arribarà a tota la població i no et quedis fora! Espais limitats.

📩 Més info: info@totmedia.cat",383,Diari de Rubí,2026-05-20,instagram,cultura_fiestas
3910081541225365833,post,"💬 El Casino ha acollit aquest dilluns la primera sessió de balanç dels tres anys de mandat de l’equip de govern.

Durant la trobada, l’alcaldessa @anamartinez_rubi ha compartit amb el veïnat del centre les principals actuacions impulsades aquests darrers anys en àmbits com la seguretat, el manteniment de l’espai públic, l’aparcament o les grans transformacions urbanes que estan definint el futur de Rubí.

Una oportunitat per retre comptes, escoltar la ciutadania i continuar construint una ciutat més segura, més cuidada i més preparada per als reptes del futur.

Gràcies a totes les persones que hi heu participat. Properament, continuarem aquestes trobades en altres barris de la ciutat. 

#rubi_ciutat #rubicity #rubi",57,Ajuntament de Rubí,2026-06-01,instagram,politica
3899789943577356619,post,"@esquerrarubi demanarà al ple un cens comercial i un pla especial d'usos de les botigues del centre per evitar la saturació de negocis de la mateixa tipologia. És un dels temes que parlem amb els caps de l'oposició en l'últim programa de 'Els grups municipals opinen', ja disponible al nostre web i al nostre canal de YouTube.",269,Radio Rubí,2026-05-18,instagram,politica
3904018635098862650,post,"📣 Ja coneixes la programació del Teatre sense Teatre? El festival celebra la seva desena edició del 4 al 7 de juny i, com sempre, ve carregat de propostes interessants: espectacles multipremiats, muntatges amb talent local, primers noms del teatre de carrer... 

Consulta el detall de cada títol a ➡️ www.rubi.cat/teatresenseteatre i quadra la teva agenda. 

Per uns dies, les millors arts escèniques es viuen fora del teatre!

#rubi_ciutat #rubicity #rubicultura #teatresenseteatre",138,Ajuntament de Rubí,2026-05-24,instagram,cultura_fiestas
3903252561402707837,post,"👣 Aquest diumenge torna la tradició dels Xatos! Això sí, ho fa en un nou emplaçament: l'Amfiteatre del parc del Castell i l'Arborètum, on s'ha hagut de traslladar per les limitacions d'accés al medi natural motivades per la pesta porcina africana. 

La programació inclou els actes habituals organitzats per l'@esbartderubi, el @fomentdelasardanaderubi i la parròquia de Sant Pere amb el suport de l'Ajuntament, i recupera l'arrossada popular.

Participa de la festa! Trobaràs la programació a ➡️ www.rubi.cat/xatos

#rubi_ciutat #rubicity #rubicultura #somculturarubi",210,Ajuntament de Rubí,2026-05-23,instagram,cultura_fiestas
3908328934481275882,post,"⚽Ahir En Comú Podem Rubí va participar de la inauguració del Camp de Futbol del 25 de Setembre.

📍 Aquest espai, totalment renovat serà per la pràctica d'aquest esport a més d'equipament pel barri.

🏆 Felicitats a tot el barri i sort i encerts als equips i directius del club.@veinticincodesetiembre",8,En Comú Podem Rubí,2026-05-30,instagram,deporte
3907209778461584837,post,"🔜La seguretat és indispensable per a una societat que creix i mira cap al futur.

👉El nostre espai polític té propostes molt concretes per millorar la seguretat de tothom, propostes que han de sorgir d'una anàlisi profund de les causes de l'acte delictiu i, en aquest cas, de la multireincidència.

🫆Quan el sistema no funciona, quan tenim el major nombre de persones a les presons de tota Europa, ens hem de plantejar altres solucions.

📽️Intervenció del nostre company, Jordi Arnaiz Moreno, val la pena escoltar-lo.

#rubicity #seguretat",21,En Comú Podem Rubí,2026-05-28,instagram,politica
3899647279225612716,post,"🍻 L'11a Fira de la Cervesa i el Formatge de Rubí ha omplert aquest cap de setmana la Rambla del Ferrocarril.

Fotos cedides pel @grupfotograficelgra a Ràdio Rubí",77,Radio Rubí,2026-05-18,instagram,cultura_fiestas
3907750529742189964,post,"📍L’obra de Subirachs, monument de gran valor simbòlic i patrimonial per a #rubicity es retirarà aquest cap de semana per a la seva restauració.

⚠️Els treballs de retirada temporal de l’escultura es desplegaran al llarg de tres jornades consecutives i requeriran afectacions puntuals a la mobilitat i a l’entorn immediat del pont de Cadmo.

🕯️El monument espai de record imprescindible per a la ciutat que commemora les víctimes de la rierada del 25 de setembre de 1962, és part de la identitat de la ciutat.
✊Des d’En Comú Podem Rubí creiem imprescindible preservar aquest i tots els símbols de la memòria col·lectiva, t’ho explica en 40 segons el regidor de Memòria Democràtica, en Jordi Arnaiz Moreno

 
📲 comparteix!

#patrimoni #rubi_ciutat",21,En Comú Podem Rubí,2026-05-29,instagram,cultura_fiestas
3904108922139658367,post,"La resposta del públic i la col·laboració d'entitats i voluntaris han permès mantenir l'esperit de la Festa dels Xatos en una 40a edició marcada per la pesta porcina, el calendari i la calor. Ha estat un aniversari excepcional, ja que no s'ha pogut arribar a l'ermita de Sant Muç per les restriccions al medi natural ni s'ha pogut fer missa per no coincidir amb la Segona Pasqua. Amb tot, els assistents no han fallat a la tradició i han omplert una tòrrida esplanada de l'amfiteatre del Castell amb diverses expressions de cultura popular catalana. Més informació a radiorubi.cat

#rubi #xatos #festadelsxatos #adiorubi #culturapopular",139,Radio Rubí,2026-05-24,instagram,cultura_fiestas
3891608627014546256,post,"En la celebració dels 10 anys de la publicació Tot Rubí, el nostre president, Jordi Vilalta, va rebre un premi de reconeixement per la seva col·laboració setmanal com historiador i divulgador de l'història de Rubí.
Moltes felicitats a ell i a Tot Rubí per la seva magnífica feina envers la nostra ciutat.",38,Centre d'estudis Rubinencs,2026-05-07,instagram,tecnologia_innovacio
3902784159215082032,post,"L’empresa BJC, especialitzada en materials elèctrics com interruptors o endolls, celebra 100 anys d’història, dels quals 75 els ha viscut a Rubí. A l’acte celebrat aquest divendres hi ha intervingut l’alcaldessa Ana María Martínez, el director general de l’empresa, Òscar Embid i el president del grup propietari, Jiri Konečný. Tots han coincidit a valorar l’arrelament de l’empresa a la ciutat i els valors que aquesta ha mantingut al llarg de la seva història. La celebració es produeix després que aquest dijous l’Ajuntament reconegués BJC a la Nit de l’Empresa amb un premi a la Trajectòria.",22,Radio Rubí,2026-05-22,instagram,politica
3893994378807726284,post,"🏃‍♀️💜 Hoy hemos participado en la Cursa de la Dona de Rubí, una jornada llena de energía, solidaridad y compromiso.

Queremos felicitar a todas las participantes que, un año más, han llenado las calles de fuerza, ilusión y espíritu de superación. 👏

Gracias también a la organización y a todas las personas voluntarias que hacen posible eventos tan especiales para nuestra ciudad.

#RubiCity | #RubiConJuanjoGiner",57,Partido Popular de Rubí,2026-05-10,instagram,igualtat_diversitat
3901878164649564493,post,"🗳️ Vox presentarà una moció al ple de Rubí contra la regularització extraordinària d’immigrants. La portaveu Nerea Andrés assegura que la mesura “tensionarà encara més” els serveis públics de la ciutat. La seva portaveu, Nerea Andrés, defensa la moció del seu grup contra la regularització extraordinària d’immigrants impulsada pel govern espanyol.

Mira l'ENTREVISTA i llegeix la NOTÍCIA al nostre web. Enllaç a la bio. 

#Rubicity #política #Mocions #Plemunicipal",42,Radio Rubí,2026-05-21,instagram,politica
3899128891553889574,post,"🏁 Avui Montmeló ha tornat a demostrar per què és una referència mundial del motociclisme 🏍️

Una jornada intensa, emocionant i marcada per moments de màxima tensió a pista.

Vull felicitar els guanyadors de la cursa pel seu gran rendiment i talent en un cap de setmana exigent. I, al mateix temps, desitjar una ràpida i completa recuperació als pilots que han patit caigudes durant la prova. Tot el meu suport per a ells i les seves famílies.

El meu reconeixement també a l’organització, als equips mèdics i d’emergència, i a tots els professionals que han treballat amb rapidesa i eficàcia per garantir la seguretat.

❤️ L’esport d’elit ens emociona, ens uneix i projecta el nostre territori al món. Orgullosa de poder donar suport i acollir esdeveniments d’aquest nivell.
——
🏁Hoy Montmeló ha vuelto a demostrar por qué es una referencia mundial del motociclismo🏍️

Una jornada intensa, emocionante y marcada por momentos de máxima tensión en pista.

Quiero felicitar a los ganadores de la carrera por su gran rendimiento y talento en un fin de semana exigente. Y, al mismo tiempo, desear una pronta y completa recuperación a los pilotos que han sufrido caídas durante la prueba. Todo mi ánimo para ellos y sus familias 

Mi reconocimiento también a la organización, a los equipos médicos y de emergencia, y a todos los profesionales que han trabajado con rapidez y eficacia para garantizar la seguridad.

❤️ El deporte de élite nos emociona, nos une y proyecta nuestro territorio al mundo. Orgullosa de poder apoyar y acoger eventos de este nivel.

#motogp #montmeló #rubialcor",64,Ana Maria Martínez,2026-05-17,instagram,igualtat_diversitat
